genename	clinvar_clnsig	count	overall_prob
ARPC1B	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
ARPC1B	drug_response	0	0
ARPC1B	Likely_benign	0	0
ARPC1B	Likely_benign|association	0	0
ARPC1B	Likely_pathogenic	1	4.21677966988554e-08
ARPC1B	Likely_pathogenic,_low_penetrance	0	0
ARPC1B	Likely_risk_allele	0	0
ARPC1B	not_provided	0	0
ARPC1B	other	0	0
ARPC1B	Pathogenic	0	0
ARPC1B	Pathogenic/Likely_pathogenic	0	0
ARPC1B	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
ARPC1B	Pathogenic/Likely_risk_allele	0	0
ARPC1B	Pathogenic|drug_response	0	0
ARPC1B	Pathogenic|other	0	0
ARPC1B	Pathogenic|risk_factor	0	0
ARPC1B	protective|risk_factor	0	0
ARPC1B	risk_factor	0	0
ARPC1B	Uncertain_significance	8	6.41806941281686e-06
ARPC5	Affects	0	0
ARPC5	association	0	0
ARPC5	Benign	0	0
ARPC5	Benign/Likely_benign	0	0
ARPC5	Benign|drug_response	0	0
ARPC5	Benign|risk_factor	0	0
ARPC5	Conflicting_interpretations_of_pathogenicity	0	0
ARPC5	Conflicting_interpretations_of_pathogenicity|association	0	0
ARPC5	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
ARPC5	drug_response	0	0
ARPC5	Likely_benign	0	0
ARPC5	Likely_benign|association	0	0
ARPC5	Likely_pathogenic	0	0
ARPC5	Likely_pathogenic,_low_penetrance	0	0
ARPC5	Likely_risk_allele	0	0
ARPC5	not_provided	0	0
ARPC5	other	0	0
ARPC5	Pathogenic	0	0
ARPC5	Pathogenic/Likely_pathogenic	0	0
ARPC5	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
ARPC5	Pathogenic/Likely_risk_allele	0	0
ARPC5	Pathogenic|drug_response	0	0
ARPC5	Pathogenic|other	0	0
ARPC5	Pathogenic|risk_factor	0	0
ARPC5	protective|risk_factor	0	0
ARPC5	risk_factor	0	0
ARPC5	Uncertain_significance	1	3.15929294947281e-08
ATAD3A	Affects	0	0
ATAD3A	association	0	0
ATAD3A	Benign	3	0.00550703000621111
ATAD3A	Benign/Likely_benign	0	0
ATAD3A	Benign|drug_response	0	0
ATAD3A	Benign|risk_factor	0	0
ATAD3A	Conflicting_interpretations_of_pathogenicity	1	5.21393012068438e-05
ATAD3A	Conflicting_interpretations_of_pathogenicity|association	0	0
ATAD3A	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
ATAD3A	drug_response	0	0
ATAD3A	Likely_benign	5	0.000889420167054511
ATAD3A	Likely_benign|association	0	0
ATAD3A	Likely_pathogenic	4	9.28690801282883e-06
ATAD3A	Likely_pathogenic,_low_penetrance	0	0
ATAD3A	Likely_risk_allele	0	0
ATAD3A	not_provided	0	0
ATAD3A	other	0	0
ATAD3A	Pathogenic	2	5.0620094427245e-06
ATAD3A	Pathogenic/Likely_pathogenic	1	8.4341623718398e-07
ATAD3A	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
ATAD3A	Pathogenic/Likely_risk_allele	0	0
ATAD3A	Pathogenic|drug_response	0	0
ATAD3A	Pathogenic|other	0	0
ATAD3A	Pathogenic|risk_factor	0	0
ATAD3A	protective|risk_factor	0	0
ATAD3A	risk_factor	0	0
ATAD3A	Uncertain_significance	50	0.000841110906602327
ATG4A	Affects	0	0
ATG4A	association	0	0
ATG4A	Benign	1	0.0112101999999999
ATG4A	Benign/Likely_benign	0	0
ATG4A	Benign|drug_response	0	0
ATG4A	Benign|risk_factor	0	0
ATG4A	Conflicting_interpretations_of_pathogenicity	0	0
ATG4A	Conflicting_interpretations_of_pathogenicity|association	0	0
ATG4A	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
ATG4A	drug_response	0	0
ATG4A	Likely_benign	0	0
ATG4A	Likely_benign|association	0	0
ATG4A	Likely_pathogenic	0	0
ATG4A	Likely_pathogenic,_low_penetrance	0	0
ATG4A	Likely_risk_allele	0	0
ATG4A	not_provided	0	0
ATG4A	other	0	0
ATG4A	Pathogenic	0	0
ATG4A	Pathogenic/Likely_pathogenic	0	0
ATG4A	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
ATG4A	Pathogenic/Likely_risk_allele	0	0
ATG4A	Pathogenic|drug_response	0	0
ATG4A	Pathogenic|other	0	0
ATG4A	Pathogenic|risk_factor	0	0
ATG4A	protective|risk_factor	0	0
ATG4A	risk_factor	0	0
ATG4A	Uncertain_significance	6	0.000842106738685011
ATM	Affects	0	0
ATM	association	0	0
ATM	Benign	9	0.118006538464444
ATM	Benign/Likely_benign	14	0.113425975435362
ATM	Benign|drug_response	0	0
ATM	Benign|risk_factor	0	0
ATM	Conflicting_interpretations_of_pathogenicity	220	0.0333982326496191
ATM	Conflicting_interpretations_of_pathogenicity|association	0	0
ATM	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
ATM	drug_response	0	0
ATM	Likely_benign	1	4.59133197594497e-05
ATM	Likely_benign|association	0	0
ATM	Likely_pathogenic	11	5.6629922368101e-05
ATM	Likely_pathogenic,_low_penetrance	1	5.09931027348198e-06
ATM	Likely_risk_allele	0	0
ATM	not_provided	1	5.09931027348198e-06
ATM	other	0	0
ATM	Pathogenic	40	0.000490085827126396
ATM	Pathogenic/Likely_pathogenic	42	0.000388266849951302
ATM	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
ATM	Pathogenic/Likely_risk_allele	0	0
ATM	Pathogenic|drug_response	0	0
ATM	Pathogenic|other	0	0
ATM	Pathogenic|risk_factor	0	0
ATM	protective|risk_factor	0	0
ATM	risk_factor	0	0
ATM	Uncertain_significance	700	0.00792642854684278
ATP6AP1	Affects	0	0
ATP6AP1	association	0	0
ATP6AP1	Benign	9	0.00325388703656682
ATP6AP1	Benign/Likely_benign	0	0
ATP6AP1	Benign|drug_response	0	0
ATP6AP1	Benign|risk_factor	0	0
ATP6AP1	Conflicting_interpretations_of_pathogenicity	3	0.000191472114308922
ATP6AP1	Conflicting_interpretations_of_pathogenicity|association	0	0
ATP6AP1	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
ATP6AP1	drug_response	0	0
ATP6AP1	Likely_benign	3	1.17053229764519e-05
ATP6AP1	Likely_benign|association	0	0
ATP6AP1	Likely_pathogenic	1	8.90487544147334e-07
ATP6AP1	Likely_pathogenic,_low_penetrance	0	0
ATP6AP1	Likely_risk_allele	0	0
ATP6AP1	not_provided	0	0
ATP6AP1	other	0	0
ATP6AP1	Pathogenic	1	8.90487544147334e-07
ATP6AP1	Pathogenic/Likely_pathogenic	1	8.90487544147334e-07
ATP6AP1	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
ATP6AP1	Pathogenic/Likely_risk_allele	0	0
ATP6AP1	Pathogenic|drug_response	0	0
ATP6AP1	Pathogenic|other	0	0
ATP6AP1	Pathogenic|risk_factor	0	0
ATP6AP1	protective|risk_factor	0	0
ATP6AP1	risk_factor	0	0
ATP6AP1	Uncertain_significance	16	3.05065253225489e-05
B2M	Affects	0	0
B2M	association	0	0
B2M	Benign	0	0
B2M	Benign/Likely_benign	0	0
B2M	Benign|drug_response	0	0
B2M	Benign|risk_factor	0	0
B2M	Conflicting_interpretations_of_pathogenicity	0	0
B2M	Conflicting_interpretations_of_pathogenicity|association	0	0
B2M	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
B2M	drug_response	0	0
B2M	Likely_benign	1	2.37346353682e-09
B2M	Likely_benign|association	0	0
B2M	Likely_pathogenic	1	2.37346353682e-09
B2M	Likely_pathogenic,_low_penetrance	0	0
B2M	Likely_risk_allele	0	0
B2M	not_provided	0	0
B2M	other	0	0
B2M	Pathogenic	1	2.37346353682e-09
B2M	Pathogenic/Likely_pathogenic	0	0
B2M	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
B2M	Pathogenic/Likely_risk_allele	0	0
B2M	Pathogenic|drug_response	0	0
B2M	Pathogenic|other	0	0
B2M	Pathogenic|risk_factor	0	0
B2M	protective|risk_factor	0	0
B2M	risk_factor	0	0
B2M	Uncertain_significance	8	4.99427388334084e-08
BACH2	Affects	0	0
BACH2	association	0	0
BACH2	Benign	3	0.0239132157910469
BACH2	Benign/Likely_benign	1	0.000611142999999981
BACH2	Benign|drug_response	0	0
BACH2	Benign|risk_factor	0	0
BACH2	Conflicting_interpretations_of_pathogenicity	0	0
BACH2	Conflicting_interpretations_of_pathogenicity|association	0	0
BACH2	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
BACH2	drug_response	0	0
BACH2	Likely_benign	8	0.00781553182884132
BACH2	Likely_benign|association	0	0
BACH2	Likely_pathogenic	0	0
BACH2	Likely_pathogenic,_low_penetrance	0	0
BACH2	Likely_risk_allele	0	0
BACH2	not_provided	0	0
BACH2	other	0	0
BACH2	Pathogenic	1	6.567324931539e-06
BACH2	Pathogenic/Likely_pathogenic	0	0
BACH2	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
BACH2	Pathogenic/Likely_risk_allele	0	0
BACH2	Pathogenic|drug_response	0	0
BACH2	Pathogenic|other	0	0
BACH2	Pathogenic|risk_factor	0	0
BACH2	protective|risk_factor	0	0
BACH2	risk_factor	0	0
BACH2	Uncertain_significance	84	0.0033337678644273
BCL10	Affects	0	0
BCL10	association	0	0
BCL10	Benign	2	0.00728549116868393
BCL10	Benign/Likely_benign	0	0
BCL10	Benign|drug_response	0	0
BCL10	Benign|risk_factor	0	0
BCL10	Conflicting_interpretations_of_pathogenicity	0	0
BCL10	Conflicting_interpretations_of_pathogenicity|association	0	0
BCL10	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
BCL10	drug_response	0	0
BCL10	Likely_benign	0	0
BCL10	Likely_benign|association	0	0
BCL10	Likely_pathogenic	0	0
BCL10	Likely_pathogenic,_low_penetrance	0	0
BCL10	Likely_risk_allele	0	0
BCL10	not_provided	0	0
BCL10	other	0	0
BCL10	Pathogenic	1	1.87723192968114e-06
BCL10	Pathogenic/Likely_pathogenic	0	0
BCL10	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
BCL10	Pathogenic/Likely_risk_allele	0	0
BCL10	Pathogenic|drug_response	0	0
BCL10	Pathogenic|other	0	0
BCL10	Pathogenic|risk_factor	0	0
BCL10	protective|risk_factor	0	0
BCL10	risk_factor	0	0
BCL10	Uncertain_significance	22	0.000130331877247536
BCL11B	Affects	0	0
BCL11B	association	0	0
BCL11B	Benign	6	0.00102317207123082
BCL11B	Benign/Likely_benign	0	0
BCL11B	Benign|drug_response	0	0
BCL11B	Benign|risk_factor	0	0
BCL11B	Conflicting_interpretations_of_pathogenicity	2	2.63284098870331e-05
BCL11B	Conflicting_interpretations_of_pathogenicity|association	0	0
BCL11B	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
BCL11B	drug_response	0	0
BCL11B	Likely_benign	4	8.56847927056537e-05
BCL11B	Likely_benign|association	0	0
BCL11B	Likely_pathogenic	1	6.56810135890584e-06
BCL11B	Likely_pathogenic,_low_penetrance	0	0
BCL11B	Likely_risk_allele	0	0
BCL11B	not_provided	0	0
BCL11B	other	0	0
BCL11B	Pathogenic	1	6.56810135890584e-06
BCL11B	Pathogenic/Likely_pathogenic	1	6.56810135890584e-06
BCL11B	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
BCL11B	Pathogenic/Likely_risk_allele	0	0
BCL11B	Pathogenic|drug_response	0	0
BCL11B	Pathogenic|other	0	0
BCL11B	Pathogenic|risk_factor	0	0
BCL11B	protective|risk_factor	0	0
BCL11B	risk_factor	0	0
BCL11B	Uncertain_significance	61	0.00102150374312693
BLM	Affects	0	0
BLM	association	0	0
BLM	Benign	4	0.0486588698492603
BLM	Benign/Likely_benign	5	0.00455047247247564
BLM	Benign|drug_response	0	0
BLM	Benign|risk_factor	0	0
BLM	Conflicting_interpretations_of_pathogenicity	63	0.00465651486909457
BLM	Conflicting_interpretations_of_pathogenicity|association	0	0
BLM	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
BLM	drug_response	0	0
BLM	Likely_benign	3	0.000318486003421437
BLM	Likely_benign|association	0	0
BLM	Likely_pathogenic	5	1.49555491169018e-05
BLM	Likely_pathogenic,_low_penetrance	0	0
BLM	Likely_risk_allele	0	0
BLM	not_provided	0	0
BLM	other	0	0
BLM	Pathogenic	8	0.00012963634380847
BLM	Pathogenic/Likely_pathogenic	6	2.99186441395927e-05
BLM	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
BLM	Pathogenic/Likely_risk_allele	0	0
BLM	Pathogenic|drug_response	0	0
BLM	Pathogenic|other	0	0
BLM	Pathogenic|risk_factor	0	0
BLM	protective|risk_factor	0	0
BLM	risk_factor	0	0
BLM	Uncertain_significance	322	0.00215149280105753
BLNK	Affects	0	0
BLNK	association	0	0
BLNK	Benign	1	0.000171355255080607
BLNK	Benign/Likely_benign	1	0.000133682600970797
BLNK	Benign|drug_response	0	0
BLNK	Benign|risk_factor	0	0
BLNK	Conflicting_interpretations_of_pathogenicity	1	2.65931652662088e-05
BLNK	Conflicting_interpretations_of_pathogenicity|association	0	0
BLNK	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
BLNK	drug_response	0	0
BLNK	Likely_benign	2	5.033242158059e-06
BLNK	Likely_benign|association	0	0
BLNK	Likely_pathogenic	1	2.10017908175431e-07
BLNK	Likely_pathogenic,_low_penetrance	0	0
BLNK	Likely_risk_allele	0	0
BLNK	not_provided	0	0
BLNK	other	0	0
BLNK	Pathogenic	1	2.10017908175431e-07
BLNK	Pathogenic/Likely_pathogenic	0	0
BLNK	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
BLNK	Pathogenic/Likely_risk_allele	0	0
BLNK	Pathogenic|drug_response	0	0
BLNK	Pathogenic|other	0	0
BLNK	Pathogenic|risk_factor	0	0
BLNK	protective|risk_factor	0	0
BLNK	risk_factor	0	0
BLNK	Uncertain_significance	57	0.000101903450603125
BLOC1S6	Affects	0	0
BLOC1S6	association	0	0
BLOC1S6	Benign	0	0
BLOC1S6	Benign/Likely_benign	1	2.0912374880222e-05
BLOC1S6	Benign|drug_response	0	0
BLOC1S6	Benign|risk_factor	0	0
BLOC1S6	Conflicting_interpretations_of_pathogenicity	1	9.2591017464283e-07
BLOC1S6	Conflicting_interpretations_of_pathogenicity|association	0	0
BLOC1S6	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
BLOC1S6	drug_response	0	0
BLOC1S6	Likely_benign	0	0
BLOC1S6	Likely_benign|association	0	0
BLOC1S6	Likely_pathogenic	1	6.67214330452026e-08
BLOC1S6	Likely_pathogenic,_low_penetrance	0	0
BLOC1S6	Likely_risk_allele	0	0
BLOC1S6	not_provided	0	0
BLOC1S6	other	0	0
BLOC1S6	Pathogenic	1	1.33443754379847e-07
BLOC1S6	Pathogenic/Likely_pathogenic	1	6.6654476049699e-08
BLOC1S6	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
BLOC1S6	Pathogenic/Likely_risk_allele	0	0
BLOC1S6	Pathogenic|drug_response	0	0
BLOC1S6	Pathogenic|other	0	0
BLOC1S6	Pathogenic|risk_factor	0	0
BLOC1S6	protective|risk_factor	0	0
BLOC1S6	risk_factor	0	0
BLOC1S6	Uncertain_significance	24	2.0212893573901e-05
BRCA1	Affects	0	0
BRCA1	association	0	0
BRCA1	Benign	120	1.00014339090872
BRCA1	Benign/Likely_benign	13	0.0159830509107375
BRCA1	Benign|drug_response	0	0
BRCA1	Benign|risk_factor	0	0
BRCA1	Conflicting_interpretations_of_pathogenicity	346	0.0222192753693722
BRCA1	Conflicting_interpretations_of_pathogenicity|association	0	0
BRCA1	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
BRCA1	drug_response	0	0
BRCA1	Likely_benign	13	0.00055044425762707
BRCA1	Likely_benign|association	0	0
BRCA1	Likely_pathogenic	1	4.23709754536761e-05
BRCA1	Likely_pathogenic,_low_penetrance	0	0
BRCA1	Likely_risk_allele	0	0
BRCA1	not_provided	9	0.000190512077265614
BRCA1	other	0	0
BRCA1	Pathogenic	34	0.00101596291431083
BRCA1	Pathogenic/Likely_pathogenic	3	6.3508402593504e-05
BRCA1	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
BRCA1	Pathogenic/Likely_risk_allele	0	0
BRCA1	Pathogenic|drug_response	0	0
BRCA1	Pathogenic|other	0	0
BRCA1	Pathogenic|risk_factor	0	0
BRCA1	protective|risk_factor	0	0
BRCA1	risk_factor	0	0
BRCA1	Uncertain_significance	79	0.00255913936403196
BRCA2	Affects	0	0
BRCA2	association	0	0
BRCA2	Benign	121	1.1439631525276
BRCA2	Benign/Likely_benign	16	0.0250084748554396
BRCA2	Benign|drug_response	0	0
BRCA2	Benign|risk_factor	0	0
BRCA2	Conflicting_interpretations_of_pathogenicity	767	0.0739766664789
BRCA2	Conflicting_interpretations_of_pathogenicity|association	0	0
BRCA2	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
BRCA2	drug_response	0	0
BRCA2	Likely_benign	6	0.00044203043154234
BRCA2	Likely_benign|association	0	0
BRCA2	Likely_pathogenic	1	2.01093371209327e-05
BRCA2	Likely_pathogenic,_low_penetrance	0	0
BRCA2	Likely_risk_allele	0	0
BRCA2	not_provided	1	2.00825256782e-05
BRCA2	other	0	0
BRCA2	Pathogenic	44	0.00136602309227862
BRCA2	Pathogenic/Likely_pathogenic	6	0.000140721197913418
BRCA2	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
BRCA2	Pathogenic/Likely_risk_allele	0	0
BRCA2	Pathogenic|drug_response	0	0
BRCA2	Pathogenic|other	0	0
BRCA2	Pathogenic|risk_factor	0	0
BRCA2	protective|risk_factor	0	0
BRCA2	risk_factor	0	0
BRCA2	Uncertain_significance	242	0.00680965465855188
BTK	Affects	0	0
BTK	association	0	0
BTK	Benign	6	0.111939223400443
BTK	Benign/Likely_benign	2	0.00093353777520544
BTK	Benign|drug_response	0	0
BTK	Benign|risk_factor	0	0
BTK	Conflicting_interpretations_of_pathogenicity	1	5.92802951215887e-06
BTK	Conflicting_interpretations_of_pathogenicity|association	0	0
BTK	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
BTK	drug_response	0	0
BTK	Likely_benign	1	5.92802951215887e-06
BTK	Likely_benign|association	0	0
BTK	Likely_pathogenic	1	5.92802951215887e-06
BTK	Likely_pathogenic,_low_penetrance	0	0
BTK	Likely_risk_allele	0	0
BTK	not_provided	0	0
BTK	other	0	0
BTK	Pathogenic	1	5.92802951215887e-06
BTK	Pathogenic/Likely_pathogenic	1	5.92802951215887e-06
BTK	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
BTK	Pathogenic/Likely_risk_allele	0	0
BTK	Pathogenic|drug_response	0	0
BTK	Pathogenic|other	0	0
BTK	Pathogenic|risk_factor	0	0
BTK	protective|risk_factor	0	0
BTK	risk_factor	0	0
BTK	Uncertain_significance	12	0.000119375340958516
C1QA	Affects	0	0
C1QA	association	0	0
C1QA	Benign	0	0
C1QA	Benign/Likely_benign	1	2.47614964098419e-05
C1QA	Benign|drug_response	0	0
C1QA	Benign|risk_factor	0	0
C1QA	Conflicting_interpretations_of_pathogenicity	1	7.17857282506174e-08
C1QA	Conflicting_interpretations_of_pathogenicity|association	0	0
C1QA	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
C1QA	drug_response	0	0
C1QA	Likely_benign	2	5.30227393058524e-06
C1QA	Likely_benign|association	0	0
C1QA	Likely_pathogenic	1	7.17857282506174e-08
C1QA	Likely_pathogenic,_low_penetrance	0	0
C1QA	Likely_risk_allele	0	0
C1QA	not_provided	0	0
C1QA	other	0	0
C1QA	Pathogenic	1	7.17857282506174e-08
C1QA	Pathogenic/Likely_pathogenic	0	0
C1QA	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
C1QA	Pathogenic/Likely_risk_allele	0	0
C1QA	Pathogenic|drug_response	0	0
C1QA	Pathogenic|other	0	0
C1QA	Pathogenic|risk_factor	0	0
C1QA	protective|risk_factor	0	0
C1QA	risk_factor	0	0
C1QA	Uncertain_significance	28	1.87090623934294e-05
C1QB	Affects	0	0
C1QB	association	0	0
C1QB	Benign	1	3.02410742600845e-05
C1QB	Benign/Likely_benign	0	0
C1QB	Benign|drug_response	0	0
C1QB	Benign|risk_factor	0	0
C1QB	Conflicting_interpretations_of_pathogenicity	0	0
C1QB	Conflicting_interpretations_of_pathogenicity|association	0	0
C1QB	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
C1QB	drug_response	0	0
C1QB	Likely_benign	2	1.97270159251195e-05
C1QB	Likely_benign|association	0	0
C1QB	Likely_pathogenic	0	0
C1QB	Likely_pathogenic,_low_penetrance	0	0
C1QB	Likely_risk_allele	0	0
C1QB	not_provided	0	0
C1QB	other	0	0
C1QB	Pathogenic	2	3.26374762549264e-07
C1QB	Pathogenic/Likely_pathogenic	0	0
C1QB	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
C1QB	Pathogenic/Likely_risk_allele	0	0
C1QB	Pathogenic|drug_response	0	0
C1QB	Pathogenic|other	0	0
C1QB	Pathogenic|risk_factor	0	0
C1QB	protective|risk_factor	0	0
C1QB	risk_factor	0	0
C1QB	Uncertain_significance	21	1.38093202158851e-05
C1QC	Affects	0	0
C1QC	association	0	0
C1QC	Benign	1	5.83664207176593e-06
C1QC	Benign/Likely_benign	0	0
C1QC	Benign|drug_response	0	0
C1QC	Benign|risk_factor	0	0
C1QC	Conflicting_interpretations_of_pathogenicity	1	1.56367424419823e-06
C1QC	Conflicting_interpretations_of_pathogenicity|association	0	0
C1QC	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
C1QC	drug_response	0	0
C1QC	Likely_benign	2	4.51163299308721e-06
C1QC	Likely_benign|association	0	0
C1QC	Likely_pathogenic	0	0
C1QC	Likely_pathogenic,_low_penetrance	0	0
C1QC	Likely_risk_allele	0	0
C1QC	not_provided	0	0
C1QC	other	0	0
C1QC	Pathogenic	3	5.51547740146319e-07
C1QC	Pathogenic/Likely_pathogenic	0	0
C1QC	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
C1QC	Pathogenic/Likely_risk_allele	0	0
C1QC	Pathogenic|drug_response	0	0
C1QC	Pathogenic|other	0	0
C1QC	Pathogenic|risk_factor	0	0
C1QC	protective|risk_factor	0	0
C1QC	risk_factor	0	0
C1QC	Uncertain_significance	31	7.05038220583099e-06
C1R	Affects	0	0
C1R	association	0	0
C1R	Benign	3	0.024022291235308
C1R	Benign/Likely_benign	0	0
C1R	Benign|drug_response	0	0
C1R	Benign|risk_factor	0	0
C1R	Conflicting_interpretations_of_pathogenicity	1	0.000758657631514836
C1R	Conflicting_interpretations_of_pathogenicity|association	0	0
C1R	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
C1R	drug_response	0	0
C1R	Likely_benign	6	0.00213967714431806
C1R	Likely_benign|association	0	0
C1R	Likely_pathogenic	1	1.86324758755241e-06
C1R	Likely_pathogenic,_low_penetrance	0	0
C1R	Likely_risk_allele	0	0
C1R	not_provided	0	0
C1R	other	0	0
C1R	Pathogenic	1	1.86324758755241e-06
C1R	Pathogenic/Likely_pathogenic	0	0
C1R	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
C1R	Pathogenic/Likely_risk_allele	0	0
C1R	Pathogenic|drug_response	0	0
C1R	Pathogenic|other	0	0
C1R	Pathogenic|risk_factor	0	0
C1R	protective|risk_factor	0	0
C1R	risk_factor	0	0
C1R	Uncertain_significance	14	0.000225392161818272
C1S	Affects	0	0
C1S	association	0	0
C1S	Benign	4	0.022694724638065
C1S	Benign/Likely_benign	0	0
C1S	Benign|drug_response	0	0
C1S	Benign|risk_factor	0	0
C1S	Conflicting_interpretations_of_pathogenicity	6	0.00116557450891497
C1S	Conflicting_interpretations_of_pathogenicity|association	0	0
C1S	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
C1S	drug_response	0	0
C1S	Likely_benign	5	0.000434044810070811
C1S	Likely_benign|association	0	0
C1S	Likely_pathogenic	0	0
C1S	Likely_pathogenic,_low_penetrance	0	0
C1S	Likely_risk_allele	0	0
C1S	not_provided	1	1.84870967601114e-06
C1S	other	0	0
C1S	Pathogenic	1	1.84870967601114e-06
C1S	Pathogenic/Likely_pathogenic	0	0
C1S	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
C1S	Pathogenic/Likely_risk_allele	0	0
C1S	Pathogenic|drug_response	0	0
C1S	Pathogenic|other	0	0
C1S	Pathogenic|risk_factor	0	0
C1S	protective|risk_factor	0	0
C1S	risk_factor	0	0
C1S	Uncertain_significance	78	0.000828096649858279
C2	Affects	0	0
C2	association	0	0
C2	Benign	0	0
C2	Benign/Likely_benign	2	0.00485290007492811
C2	Benign|drug_response	0	0
C2	Benign|risk_factor	0	0
C2	Conflicting_interpretations_of_pathogenicity	11	0.000933696521578931
C2	Conflicting_interpretations_of_pathogenicity|association	0	0
C2	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
C2	drug_response	0	0
C2	Likely_benign	7	0.000178886101054876
C2	Likely_benign|association	0	0
C2	Likely_pathogenic	3	3.33910690997197e-06
C2	Likely_pathogenic,_low_penetrance	0	0
C2	Likely_risk_allele	0	0
C2	not_provided	0	0
C2	other	0	0
C2	Pathogenic	2	1.66883601504519e-06
C2	Pathogenic/Likely_pathogenic	0	0
C2	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
C2	Pathogenic/Likely_risk_allele	0	0
C2	Pathogenic|drug_response	0	0
C2	Pathogenic|other	0	0
C2	Pathogenic|risk_factor	0	0
C2	protective|risk_factor	0	0
C2	risk_factor	0	0
C2	Uncertain_significance	77	0.00069631916359747
C2orf69	Affects	0	0
C2orf69	association	0	0
C2orf69	Benign	0	0
C2orf69	Benign/Likely_benign	0	0
C2orf69	Benign|drug_response	0	0
C2orf69	Benign|risk_factor	0	0
C2orf69	Conflicting_interpretations_of_pathogenicity	0	0
C2orf69	Conflicting_interpretations_of_pathogenicity|association	0	0
